Alive server list: LCC,MIT,CAMBRI,OXFORD,NKFUST,HKSYU,USTL,
Failed server list: BL,
991042752513376,,0103-7277,1983-9847
991042752513386,,0103-9393,
991042752514450,,0104-8570,1676-8485
991042752516636,,0128-7532,
991042752520886,,0189-9171,2468-8363
991042752524052,,0253-8873,
991042752524060,,0255-5891,
991042752525072,,0257-358X,
991042752525084,,0258-879X,
991042752527172,,0288-4348,1884-748X
991042752527174,,0288-8386,
991042752527178,,0289-3215,
991042752531452,,0386-6211,
991042752531458,,0388-5046,
991042752532464,,0388-9122,
991042752536694,,0549-4818,
991042752536712,,0559-8613,
991042752537784,,0716-0860,
991042752540956,,0795-8080,
991042752544116,,0854-1272,
991042752545214,,0860-6218,
991042752547328,,0872-0215,
991042752549404,,0911-0585,2188-2754
991042752549438,,0913-0691,2185-5900
991042752549452,,0913-8706,1884-4723
991042752550484,,0915-5872,2186-4810
991042752550490,,0915-8669,2188-5346
991042752550516,,0916-8273,2188-0522
991042752551526,,0917-2025,1884-1457
991042752551536,,0918-3302,
991042752551546,,0919-4371,1884-3875
991042752561036,,0970-7212,
991042752562096,,0994-2424,2262-4848
991042752562114,,1000-1905,
991042752562122,,1000-2707,
991042752562124,,1000-2812,
991042752562126,,1000-2839,
991042752562128,,1000-3606,
991042752562130,,1000-3614,
991042752562136,,1000-484X,
991042752562138,,1000-5404,
991042752562146,,1000-6699,
991042752562148,,1000-744X,
991042752563164,,1001-1307,
991042752563170,,1001-1420,
991042752563172,,1001-165X,
991042752563174,,1001-2001,
991042752563176,,1001-2036,
991042752563178,,1001-2109,
991042752563186,,1001-2478,
991042752563188,,1001-3733,
991042752563192,,1001-4152,
991042752563194,,1001-4411,
991042752563198,,1001-5094,
991042752563200,,1001-5248,
991042752563210,,1001-9030,
991042752563212,,1001-9057,
991042752564214,,1001-9324,
991042752564218,,1002-0152,
991042752564222,,1002-0837,
991042752564224,,1002-1078,
991042752564226,,1002-1094,
991042752564228,,1002-1671,
991042752564232,,1002-266X,
991042752564234,,1002-3372,
991042752564236,,1002-3429,
991042752564246,,1002-6975,
991042752564248,,1002-7386,
991042752564254,,1003-0719,
991042752564256,,1003-1634,
991042752564258,,1003-3548,
991042752564262,,1003-5028,
991042752564270,,1003-5591,
991042752564272,,1003-6350,
991042752564274,,1003-7632,
991042752564278,,1003-7705,
991042752564280,,1003-8450,
991042752565286,,1003-9872,
991042752565288,,1004-0412,
991042752565290,,1004-0951,
991042752565298,,1004-3934,
991042752565302,,1004-4663,
991042752565308,,1004-5805,
991042752565310,,1004-583X,
991042752565312,,1004-6100,
991042752565316,,1004-7778,
991042752565318,,1004-7883,
991042752565322,,1004-8448,
991042752565326,,1005-2216,
991042752565328,,1005-2577,
991042752566342,,1005-4944,
991042752566344,,1005-5444,
991042752566346,,1005-7021,
991042752566350,,1006-0979,
991042752566352,,1006-1509,
991042752566392,,1013-6037,
991042752567428,,1015-6380,
991042752567434,,1015-6445,
991042752567438,,1015-6461,
991042752567460,,1017-0391,
991042752568486,,1018-3892,
991042752568498,,1018-8940,
991042752568506,,1019-6099,
991042752568508,,1019-6102,
991042752569522,,1020-0797,
991042752569556,,1021-3538,
991042752570616,,1023-4152,
991042752570632,,1023-8719,
991042752571700,,1030-5823,
991042752572706,,1032-335X,
991042752578062,,1080-8639,
991042752580206,,1081-3500,
991042752582346,,1083-3382,
991042752585596,,1084-1881,
991042752595234,,1086-8062,
991042752602702,,1087-3023,
991042752610196,,1087-7525,
991042752615636,,1088-1573,
991042752620938,,1088-5323,
991042752628476,,1089-0866,
991042752638144,,1089-7631,
991042752641330,,1089-9634,
991042752653118,,1090-7025,
991042752655328,,1090-8714,
991042752661670,,1091-2622,
991042752662780,,1091-3610,
991042752671370,,1091-8930,
991042752678824,,1092-3640,
991042752681010,SCHOOLST,1092-5481,
991042752682076,,1092-6135,
991042752684226,,1092-7522,
991042752691718,,1093-2585,
991042752694918,,1093-4243,
991042752697064,,1093-5703,
991042752700266,,1093-7439,
991042752706722,,1094-1525,
991042752707802,,1094-2246,
991042752719602,,1094-9909,
991042752728182,,1095-3779,
991042752730336,,1095-5011,1539-4778
991042752738862,,1095-9629,
991042752738890,,1095-9823,
991042752740998,,1096-1372,
991042752742080,,1096-2158,
991042752748436,,1096-5580,
991042752752738,,1096-9020,
991042752752784,,1096-9411,
991042752753826,,1096-9772,
991042752754916,,1097-0967,
991042752767738,,1098-5166,1943-7552
991042752768836,,1098-8408,
991042752774216,,1104-5787,
991042752775262,,1117-4315,
991042752777348,,1134-282X,1887-1364
991042752779480,,1173-5562,
991042752781622,,1224-3450,
991042752790110,,1324-5961,
991042752791182,,1340-3753,2424-2535
991042752791188,,1340-5764,
991042752792212,,1341-5344,
991042752792218,,1341-8572,
991042752797444,,1358-6912,
991042752802644,,1392-1681,
991042752802652,,1393-8088,
991042752803714,,1405-1699,
991042752804792,,1413-7054,1981-1829
991042752810066,,1525-7053,
991042752811144,,1530-0897,2378-203X
991042753973146,,0123-4676,
991042753975250,,0188-9796,
991042753975284,,0214-2813,
991042753976340,,0263-9939,
991042753978442,,0329-3475,
991042753980520,,0358-3406,
991042753980532,,0386-4278,
991042753981588,,0475-0756,
991042753981592,,0493-4326,
991042753983698,,0580-2466,
991042753984770,,0787-8478,
991042753987928,,0859-9009,
991042753988994,,0911-7725,
991042753988998,,0915-3314,
991042753992116,,0968-7904,
991042753992126,,0971-720X,0973-5672
991042753992162,,1004-6607,
991042753992168,,1004-9517,
991042753993198,,1018-502X,
991042753994242,,1022-0135,
991042753994246,,1022-0801,2297-1289
991042753994260,,1023-8913,
991042753995326,,1027-3948,
991042753998546,,1097-6388,2159-4236
991042753999572,,1097-6949,
991042754000686,,1097-8879,
991042754001742,,1097-9778,
991042754003866,,1098-139X,
991042754003884,,1098-1608,
991042754007104,,1098-4410,
991042754007130,,1098-495X,
991042754012428,,1098-9188,
991042754017834,,1099-758X,
991042754018914,SCHOOLEL,1099-839X,
991042754024228,,1126-0173,
991042754025284,,1136-3711,
991042754025286,,1136-4890,2340-311X
991042754025296,,1136-8071,
991042754026326,,1138-1310,
991042754027416,,1210-1648,
991042754027426,,1211-0108,
991042754028462,,1226-2102,2005-8918
991042754031624,,1286-5702,1961-8654
991042754031664,,1300-4387,
991042754032708,,1302-1265,
991042754033798,,1322-0314,
991042754034870,,1328-0694,
991042754034872,,1328-4401,
991042754035944,,1340-6787,
991042754035946,,1340-6817,
991042754035956,,1341-6375,2187-1213
991042754035962,,1341-7703,2187-1949
991042754035964,,1341-9226,2424-0761
991042754035968,,1342-3266,
991042754036972,,1342-646X,
991042754036978,,1342-8152,1884-877X
991042754036982,,1342-9248,1883-681X
991042754037028,,1344-8579,
991042754038054,,1356-7888,
991042754045444,,1415-076X,1982-114X
991042754047564,,1434-4319,
991042754047598,,1436-221X,
991042754048652,,1443-3605,
991042754051820,,1468-8670,
991042754052872,,1505-1773,2300-2557
991042754061464,,1520-3107,
991042754063648,,1520-4650,
991042754076474,,1521-298X,2376-869X
991042754078626,,1521-4826,
991042754080780,,1521-6055,
991042754081842,,1521-6667,
991042754083980,,1521-804X,
991042754087222,,1522-0346,
991042754095822,,1522-5682,
991042754095830,,1522-5755,
991042754099028,,1522-7723,
991042754100160,,1522-8649,
991042754110840,,1523-4266,
991042754114110,,1523-6161,2153-8182
991042754115192,,1523-6714,
991042754121616,,1523-9926,
991042754121620,,1523-9942,
991042754124854,,1524-1912,
991042754125896,,1524-2196,
991042754126970,,1524-2765,
991042754130196,,1524-4385,
991042754131248,,1524-4881,
991042754134468,,1524-6493,
991042754134476,,1524-6574,
991042754135558,,1524-7147,
991042754137728,,1524-8488,
991042754139830,,1524-9204,
991042754139884,,1524-9581,
991042754143104,,1525-0814,
991042754146244,,1525-1810,
991042754147344,,1525-2477,
991042754148396,,1525-2825,
991042754148418,,1525-2949,
991042754149466,,1525-3228,
991042754149514,,1525-3503,
991042754157010,,1525-6715,
991042754157034,,1525-6855,
991042754158108,,1525-7290,
991042754165594,,1526-1077,
991042754168874,,1526-2901,
991042754172070,,1526-4262,
991042754172072,,1526-4270,
991042754177458,,1526-6575,
991042754180712,,1526-8101,
991042754180718,,1526-8136,
991042754182860,,1526-8942,
991042754183948,,1526-9507,2166-2673
991042754191486,,1527-344X,
991042754195778,,1527-5558,
991042754197914,,1527-652X,
991042754201114,,1527-778X,
991042754202208,,1527-8492,
991042754204354,,1530-1656,
991042754205414,,1531-6793,
991042754206550,,1536-1772,
991042754207586,,1536-9129,
991042754208676,,1540-3084,
991042754209736,,1560-1862,
1000000000000004,,,1348-2238
1000000000000006,,0916-7439,1884-3670
1000000000000008,,1345-1324,1349-7723
1000000000000013,,1347-5568,1882-5559
1000000000000019,,1349-6905,
1000000000000028,,0144-3798,
1000000000009189,,1567-7745,
1000000000009190,,1442-3197,
1000000000009193,,1680-5194,1994-7984
1000000000009206,,1479-8360,
1000000000017059,,1552-3233,
1000000000017092,,0967-1862,
1000000000017102,,1329-6221,
1000000000017103,,1742-0334,
1000000000017108,,1742-447X,
1000000000017116,,1303-3646,1306-0961
1000000000017119,,1369-9997,2304-070X
1000000000017145,,1442-9527,
1000000000017147,,1327-4317,
1000000000017159,,1128-3564,1590-895X
1000000000017162,,1303-5150,
1000000000017169,,1316-9505,
1000000000017170,,1317-5734,
1000000000017171,,1317-5904,
1000000000017172,,1317-9535,
1000000000017176,SCHOOLOTHER,1449-3098,1449-5554
1000000000017184,,1552-3268,
1000000000017190,,1595-1103,2468-8177
1000000000017195,,1614-9777,
1000000000017196,,1690-4818,
1000000000017218,,1348-2904,1349-7847
1000000000017219,,1346-7719,
1000000000017222,,,1349-7456
1000000000017241,,1026-9177,1726-426X
1000000000017345,,1713-3513,1710-0860
1000000000017346,,1713-367X,1710-3894
1000000000017370,,1710-0712,1713-5435
1000000000017390,,1710-5994,1710-5944
1000000000017430,,1028-4796,
1000000000018514,,0258-2244,
1000000000018520,,0285-6301,
1000000000018536,,0919-9853,1884-6610
1000000000018537,,0949-5304,
1000000000018551,,1022-0666,
1000000000018555,,1027-4820,2105-1143
1000000000018563,,1109-2734,2224-266X
1000000000018564,,1109-2742,2224-2864
1000000000018565,,1109-2750,2224-2872
1000000000018566,,1109-2769,2224-2880
1000000000018567,,1109-2777,2224-2678
1000000000018569,,1109-9518,2224-2902
1000000000018570,,1109-9526,2224-2899
1000000000018577,,1221-4566,
1000000000018586,,1300-686X,
1000000000018602,,1347-9725,1884-6629
1000000000018610,,1353-5587,
1000000000018632,,1453-083X,
1000000000018676,,1671-7872,
1000000000018678,,1671-8224,
1000000000018681,,1672-3767,
1000000000018694,,1741-8453,1741-8461
1000000000018751,,1443-6124,
1000000000018791,,0973-1342,
1000000000018792,,1028-8880,1812-5735
1000000000018801,,1682-296X,1682-2978
1000000000018803,,1682-4474,1812-5727
1000000000018810,,1812-5638,1812-5646
1000000000018824,,1746-4757,
1000000000018827,,1811-9727,1811-9735
1000000000018828,,1811-9743,1811-9751
1000000000019503,,1000-9744,
1000000000019504,,1001-6406,
1000000000019508,,1002-5863,
1000000000019509,,1002-7513,
1000000000019520,,1004-4817,
1000000000019524,,1004-7645,
1000000000019525,,1005-3107,
1000000000019529,,1006-5695,
1000000000019532,,1007-6891,
1000000000019540,,1672-2140,
1000000000019541,,1672-2817,
1000000000019542,,1002-6487,
1000000000019543,,1006-0723,
1000000000019545,,1003-1952,
1000000000019546,,1003-756X,
1000000000019549,,1006-1029,
1000000000019551,,1007-9696,
1000000000019556,,1003-1804,
1000000000019557,,1004-8863,
1000000000019566,,1008-7966,
1000000000019568,,1672-206X,
1000000000019571,,1009-9387,
1000000000019572,,1671-2803,
1000000000019573,,1671-6299,
1000000000019574,,1671-7090,
1000000000019576,,1671-9123,
1000000000019577,,1671-9301,
1000000000019578,,1671-9999,
1000000000019579,,1672-1160,
1000000000019580,,1671-7511,
1000000000019581,,1672-2795,
1000000000019582,,1003-2703,
1000000000019590,,1005-0590,
1000000000019592,,1006-2475,
1000000000019596,,1009-1564,
1000000000019600,,1002-1965,
1000000000019601,,1672-2337,
1000000000019609,,1004-0552,
1000000000019610,,1004-4221,
1000000000019611,,1004-7115,
1000000000019614,,1005-0809,
1000000000019624,,1007-1040,
1000000000019625,,1007-1482,
1000000000019634,,1671-4695,
1000000000019635,,1671-5403,
1000000000019636,,1671-6450,
1000000000019638,,1671-8054,
1000000000019639,,1671-8259,
1000000000019641,,1671-8631,
1000000000019642,,1671-8925,
1000000000019643,,1671-9638,
1000000000019644,,1672-0369,
1000000000019645,,1672-0709,
1000000000019646,,1672-108X,
1000000000019647,,1672-1349,
1000000000019648,,1672-1403,
1000000000019649,,1672-1519,
1000000000019650,,1672-173X,
1000000000019651,,1672-1861,
1000000000019652,,1672-2124,
1000000000019661,,1000-5811,
1000000000019671,,1002-4026,
1000000000019672,,1002-6029,
1000000000019691,,1006-2513,
1000000000019696,,1006-513X,
1000000000019700,,1007-2934,
1000000000019713,,1671-0185,
1000000000019714,,1671-4962,
1000000000019715,,1671-8550,
1000000000019718,,1671-9905,
1000000000019719,,1672-058X,
1000000000019721,,1672-1179,
1000000000019723,,1672-1454,
1000000000019728,,1672-321X,
1000000000019730,,1000-0952,
1000000000019743,,1005-2127,
1000000000019744,,1005-6815,
1000000000019749,,1002-3100,
1000000000019760,,1672-0318,
1000000000019762,,1000-2596,
1000000000019763,,1002-0896,
1000000000019765,,1006-3900,
1000000000019770,,1004-0870,
1000000000019796,,1405-1303,
1000000000020097,,1479-5930,
1000000000020863,,1175-4486,
1000000000020865,,1449-857X,
1000000000020874,,1392-2130,
1000000000020966,,0390-1076,
1000000000021381,,1661-2051,1424-8417
1000000000021505,,1303-9377,
1000000000021506,,0352-7956,
1000000000021507,,1591-2027,1972-5116
1000000000021515,,1553-0582,1553-0590
1000000000021520,,1318-3869,1581-1018
1000000000021526,,1810-4967,1812-9358
1000000000021535,,1665-2118,
1000000000021831,,1550-1311,
1000000000022816,,1511-7813,
1000000000022904,,1021-5573,1819-3978
1000000000022910,,1311-8803,
1000000000022914,,1449-9789,
1000000000022917,,1499-0490,
1000000000022928,,1589-1623,1785-0037
1000000000022944,,1728-6263,1728-6271
1000000000022952,,1810-2107,1810-9292
1000000000022953,,1812-2027,1812-2078
1000000000022954,,1812-9501,1812-951X
1000000000022963,,1861-0145,
1000000000022964,,1870-0160,
1000000000022965,,0864-215X,1561-3100
1000000000022991,,1744-8026,
1000000000022995,,1747-0307,2052-2800
1000000000022996,,1650-5891,
1000000000022998,,1448-6148,1448-6504
1000000000023001,,1445-7156,
1000000000023002,,1449-2482,
1000000000023007,,1449-2806,
1000000000023037,,1552-9029,
1000000000023045,,1598-2939,
1000000000024682,,1422-5662,
1000000000024749,,1475-2336,
1000000000024830,,0255-0644,
1000000000024867,,1325-9490,1447-0950
1000000000024882,,1444-2817,
1000000000024938,,1557-0576,1557-0584
1000000000025009,,1609-5111,
1000000000025021,,1682-6779,
1000000000025022,,1025-028X,1025-0298
1000000000025031,,1558-5433,
1000000000025045,,0934-0270,
1000000000025048,,0939-5326,
1000000000025057,,1430-5887,
1000000000025111,,1762-567X,
1000000000025137,,1552-6240,
1000000000025536,,1550-9702,1555-2810
1000000000025582,,1661-2981,
1000000000025845,,1555-4589,
1000000000025870,,0328-0381,1980-5349
1000000000025891,,1176-2888,1178-8313
1000000000025909,,1429-8538,1644-4116
1000000000025912,,1474-5704,
1000000000025916,,1726-7544,1726-7552
1000000000025941,,1710-8454,
1000000000025961,,1744-1870,
1000000000026167,,1392-1142,2335-8750
1000000000026211,,1392-3110,
1000000000026216,,1822-1645,
1000000000026245,,1460-6550,
1000000000026290,,1440-0049,
1000000000026300,,0815-578X,
1000000000026307,,1444-0458,
1000000000026308,,1443-7988,
1000000000026320,,1443-1432,
1000000000026326,,1328-3448,
1000000000026327,,1446-9588,
1000000000026342,,1444-5093,
1000000000026349,,0819-7091,1446-9464
1000000000026358,,0028-3509,
1000000000026378,,0210-0452,
1000000000026381,,0210-6310,
1000000000026392,,0211-9587,
1000000000026399,,0213-3482,
1000000000026403,,0214-2236,
1000000000026406,,0214-4808,
1000000000026438,,0393-7283,
1000000000026469,,0797-6666,
1000000000033745,,1347-0558,
1000000000033748,,1551-2754,
1000000000033756,,0717-5906,1726-569X
1000000000033757,,1630-7356,
1000000000033762,,1695-9752,1578-9705
1000000000033764,,1723-0330,
1000000000033771,,1609-4913,
1000000000033783,,1295-0807,
1000000000033787,,1777-5272,
1000000000033789,,1405-0269,
1000000000033790,,1576-4737,
1000000000033794,,1554-7787,
1000000000033801,,1825-7208,
1000000000033806,,1832-7931,
1000000000033808,,1813-7784,
1000000000033809,,1300-1361,
1000000000033813,,1634-0647,
1000000000033815,,1514-6006,
1000000000033820,,1139-8736,
1000000000033830,,1578-5157,
1000000000033832,,1108-1279,
1000000000033859,,1302-5570,
1000000000033860,,1349-0222,1880-344X
1000000000033866,,1712-851X,
1000000000033869,,1304-9496,
1000000000033891,,1823-6138,
1000000000033901,,1728-239X,1728-2403
1000000000033918,,1605-4806,
1000000000033956,,0717-196X,
1000000000033958,,1301-3149,
1000000000033967,,1609-882X,
1000000000033975,,1300-0594,
1000000000033978,,1558-9404,
1000000000035017,,1860-9716,1860-9724
1000000000035031,,1617-7037,1617-7045
1000000000035033,,0930-5297,
1000000000039639,,0027-1101,
1000000000039808,,0281-3513,2001-8169
1000000000039824,,0281-4404,
1000000000039991,,0283-104X,
1000000000040678,,0346-6086,
1000000000040681,,0346-847X,
1000000000040835,,0348-1891,
1000000000041154,,1100-4150,
1000000000041692,,1103-4629,2002-3944
1000000000041767,,1103-8152,2002-0503
1000000000041843,,1104-2176,
1000000000041876,,1104-3822,
1000000000042219,,1400-7347,2002-0333
1000000000042294,,1400-9668,
1000000000042296,,1400-9692,2002-343X
1000000000042363,,1401-2618,2002-4126
1000000000042416,,1401-5064,
1000000000042651,,1402-3008,
1000000000042959,,1403-5502,1403-5561
1000000000043013,,1403-7041,
1000000000043022,,1403-7211,
1000000000043124,,1404-0182,
1000000000043302,,1404-5559,
1000000000043361,,1404-7632,
1000000000043794,,1651-0941,
1000000000043871,,1651-3533,
1000000000044086,,1651-9779,
1000000000044442,,1403-2279,
1000000000044470,,1652-2303,
1000000000044516,,1472-9768,
1000000000044522,,1742-5921,
1000000000044775,,1746-0972,1746-0980
1000000000044783,,1742-3287,
1000000000044790,,1611-4051,2198-8021
1000000000044792,,1745-7718,
1000000000044799,,0255-321X,
1000000000044835,,0452-8859,
1000000000044844,,0495-5677,
1000000000044919,,1000-6117,
1000000000044951,,1000-8985,
1000000000045064,,1001-8980,
1000000000045105,,1002-2775,
1000000000045108,,1002-2929,
1000000000045112,,1002-3313,
1000000000045120,,1002-3984,
1000000000045144,,1002-6231,
1000000000045148,,1002-6533,
1000000000045154,,1002-7238,
1000000000045179,,1002-9656,
1000000000045181,,1003-0832,
1000000000045190,,1003-1502,
1000000000045214,,1003-3645,
1000000000045226,,1003-4269,
1000000000045244,,1003-5745,
1000000000045248,,1003-5966,
1000000000045261,,1003-7039,
1000000000045263,,1003-7268,
1000000000045271,,1003-7829,
1000000000045293,,1003-9554,
1000000000045296,,1004-0072,
1000000000045323,,1004-2792,
1000000000045334,,1004-4027,
1000000000045408,,1004-9061,
1000000000045410,,1004-9223,
1000000000045444,,1005-1430,
1000000000045452,,1005-1953,
1000000000045471,,1005-3077,
1000000000045474,,1005-3182,
1000000000045502,,1005-6149,
1000000000045507,,1005-6459,
1000000000045508,,1005-6467,
1000000000045523,,1005-7986,
1000000000045537,,1005-9075,
1000000000045576,,1006-3129,
1000000000045586,,1006-4001,
1000000000045595,,1006-4648,
1000000000045602,,1006-5148,
1000000000045623,,1006-7515,
1000000000045624,,1006-7590,
1000000000045630,,1006-8120,
1000000000045634,,1006-8392,
1000000000045636,,1006-8570,
1000000000045644,,1006-9062,
1000000000045691,,1007-3655,
1000000000045699,,1007-4422,
1000000000045701,,1007-466X,
1000000000045717,,1007-6883,
1000000000045726,,1007-8770,
1000000000045742,,1008-0783,
1000000000045748,,1008-1429,
1000000000045758,,1008-2581,
1000000000045765,,1008-343X,
1000000000045767,,1008-4150,
1000000000045780,,1008-5343,
1000000000045799,,1008-7648,
1000000000045803,,1008-8199,
1000000000045805,,1008-8237,
1000000000045806,,1008-8253,
1000000000045814,,1008-925X,
1000000000045818,,1008-9675,
1000000000045825,,1009-0819,
1000000000045827,,1009-1068,
1000000000045829,,1009-1270,
1000000000045836,,1009-2455,
1000000000045840,,1009-3338,
1000000000045841,,1009-3532,
1000000000045845,,1009-5039,
1000000000045847,,1009-5322,
1000000000045851,,1009-5489,
1000000000045853,,1009-5810,
1000000000045856,,1009-6043,
1000000000045857,,1009-6108,
1000000000045859,,1009-6876,
1000000000045860,,1009-6922,
1000000000045867,,1009-8070,
1000000000045868,,1009-8143,
1000000000045873,,1009-9301,
1000000000045874,,1009-9352,
1000000000045876,,1009-9654,
1000000000045877,,1009-9794,
1000000000045878,,1009-9867,
1000000000045883,,1012-3407,
1000000000045886,,1013-2570,
1000000000045897,,1015-2687,
1000000000045898,,1015-6267,
1000000000045905,,1017-091X,
1000000000045909,,1017-4230,
1000000000045948,,1023-7267,
1000000000045949,,1023-7283,
1000000000045955,,1024-3631,
1000000000045962,,1024-9877,
1000000000045969,,1025-5230,
1000000000045977,,1026-9649,
1000000000045989,,1028-8708,
1000000000046006,,1560-9251,
1000000000046007,,1561-2600,
1000000000046038,,1607-2952,
1000000000046041,,1607-7059,
1000000000046043,,1607-9256,
1000000000046050,,1608-9499,
1000000000046064,,1671-0401,
1000000000046069,,1671-0908,
1000000000046071,,1671-1130,
1000000000046072,,1671-1238,
1000000000046073,,1671-1246,
1000000000046074,,1671-1394,
1000000000046078,,1671-1971,
1000000000046080,,1671-2005,
1000000000046083,,1671-220X,
1000000000046085,,1671-2501,
1000000000046086,,1671-2536,
1000000000046087,,1671-2692,
1000000000046088,,1671-2781,
1000000000046091,,1671-2994,
1000000000046092,,1671-3052,
1000000000046094,,1671-3206,
1000000000046096,,1671-3583,
1000000000046098,,1671-3699,
1000000000046103,,1671-4091,
1000000000046109,,1671-475X,
1000000000046110,,1671-4822,
1000000000046115,,1671-5365,
1000000000046117,,1671-5969,
1000000000046118,,1671-5977,
1000000000046119,,1671-5993,
1000000000046120,,1671-6035,
1000000000046123,,1671-6248,
1000000000046124,,1671-6272,
1000000000046125,,1671-6280,
1000000000046126,,1671-6310,
1000000000046128,,1671-6485,
1000000000046129,,1671-6531,
1000000000046130,,1671-6566,
1000000000046131,,1671-6701,
1000000000046136,,1671-7058,
1000000000046140,,1671-7163,
1000000000046145,,1671-7368,
1000000000046147,,1671-7384,
1000000000046148,,1671-7422,
1000000000046149,,1671-7546,
1000000000046150,,1671-7589,
1000000000046151,,1671-7651,
1000000000046155,,1671-7732,
1000000000046156,,1671-7740,
1000000000046158,,1671-7821,
1000000000046159,,1671-7856,
1000000000046160,,1671-7864,
1000000000046161,,1671-7880,
1000000000046163,,1671-7910,
1000000000046168,,1671-8003,
1000000000046171,,1671-8089,
1000000000046173,,1671-8127,
1000000000046176,,1671-8194,
1000000000046177,,1671-8208,
1000000000046180,,1671-8275,
1000000000046181,,1671-8283,
1000000000046182,,1671-8305,
1000000000046184,,1671-8321,
1000000000046189,,1671-8437,
1000000000046191,,1671-8453,
1000000000046194,,1671-8542,
1000000000046196,,1671-8666,
1000000000046198,,1671-8682,
1000000000046199,,1671-8690,
1000000000046200,,1671-8704,
1000000000046201,,1671-8712,
1000000000046202,,1671-8720,
1000000000046204,,1671-878X,
1000000000046206,,1671-8933,
1000000000046213,,1671-9018,
1000000000046214,,1671-9069,
1000000000046216,,1671-9085,
1000000000046217,,1671-9093,
1000000000046219,,1671-9115,
1000000000046220,,1671-9131,
1000000000046221,,1671-914X,
1000000000046223,,1671-9174,
1000000000046224,,1671-9212,
1000000000046226,,1671-9247,
1000000000046228,,1671-931X,
1000000000046235,,1671-945X,
1000000000046236,,1671-9468,
1000000000046237,,1671-9476,
1000000000046241,,1671-9549,
1000000000046243,,1671-9565,
1000000000046246,,1671-9603,
1000000000046249,,1671-9670,
1000000000046250,,1671-9697,
1000000000046253,,1671-9743,
1000000000046257,,1671-9824,
1000000000046258,,1671-9875,
1000000000046261,,1671-993X,
1000000000046262,,1671-9948,
1000000000046263,,1671-9956,
1000000000046266,,1672-0008,
1000000000046267,,1672-0024,
1000000000046269,,1672-0040,
1000000000046272,,1672-0105,
1000000000046273,,1672-0121,
1000000000046276,,1672-0164,
1000000000046278,,1672-0202,
1000000000046281,,1672-0288,
1000000000046284,,1672-0334,
1000000000046285,,1672-0342,
1000000000046289,,1672-0466,
1000000000046290,,1672-0504,
1000000000046291,,1672-0512,
1000000000046292,,1672-0520,
1000000000046293,,1672-0539,
1000000000046294,,1672-0547,
1000000000046295,,1672-0563,
1000000000046296,,1672-0598,
1000000000046297,,1672-0601,
1000000000046299,,1672-0628,
1000000000046300,,1672-0636,
1000000000046301,,1672-0652,
1000000000046303,,1672-0687,
1000000000046304,,1672-0695,
1000000000046305,,1672-0717,
1000000000046310,,1672-0830,
1000000000046317,,1672-0903,
1000000000046318,,1672-0911,
1000000000046319,,1672-0954,
1000000000046323,,1672-1012,
1000000000046324,,1672-1020,
1000000000046326,,1672-1047,
1000000000046328,,1672-1071,
1000000000046329,,1672-1098,
1000000000046330,,1672-1101,
1000000000046331,,1672-1128,
1000000000046334,,1672-1195,
1000000000046335,,1672-1217,
1000000000046336,,1672-1225,
1000000000046340,,1672-1276,
1000000000046341,,1672-1306,
1000000000046347,,1672-1438,
1000000000046349,,1672-1535,
1000000000046351,,1672-1586,
1000000000046354,,1672-1632,
1000000000046357,,1672-1705,
1000000000046358,,1672-1721,
1000000000046359,,1672-1756,
1000000000046368,,1672-187X,
1000000000046371,,1672-1942,
1000000000046373,,1672-1969,
1000000000046374,,1672-1977,
1000000000046376,,1672-2019,
1000000000046377,,1672-2027,
1000000000046378,,1672-2035,
1000000000046379,,1672-2051,
1000000000046380,,1672-2086,
1000000000046381,,1672-2094,
1000000000046382,,1672-2116,
1000000000046383,,1672-2132,
1000000000046384,,1672-2159,
1000000000046388,,1672-2205,
1000000000046389,,1672-2221,
1000000000046394,,1672-2299,
1000000000046395,,1672-2310,
1000000000046396,,1672-2329,
1000000000046397,,1672-2345,
1000000000046398,,1672-2353,
1000000000046399,,1672-2361,
1000000000046400,,1672-2388,
1000000000046401,,1672-2396,
1000000000046402,,1672-2434,
1000000000046406,,1672-2523,
1000000000046409,,1672-2566,
1000000000046412,,1672-2590,
1000000000046413,,1672-2604,
1000000000046414,,1672-2639,
1000000000046415,,1672-2663,
1000000000046416,,1672-268X,
1000000000046417,,1672-2698,
1000000000046418,,1672-271X,
1000000000046419,,1672-2728,
1000000000046421,,1672-2752,
1000000000046423,,1672-2779,
1000000000046424,,1672-2809,
1000000000046426,,1672-2868,
1000000000046430,,1672-2914,
1000000000046431,,1672-2922,
1000000000046432,,1672-2949,
1000000000046433,,1672-2957,
1000000000046434,,1672-2973,
1000000000046435,,1672-2981,
1000000000046438,,1672-304X,
1000000000046444,,1672-3155,
1000000000046447,,1672-3244,
1000000000046448,,1672-3260,
1000000000046452,,1672-3309,
1000000000046454,,1672-3333,
1000000000046455,,1672-335X,
1000000000046457,,1672-3376,
1000000000046458,,1672-3384,
1000000000046460,,1672-3406,
1000000000046461,,1672-3422,
1000000000046463,,1672-3465,
1000000000046464,,1672-3473,
1000000000046465,,1672-3481,
1000000000046466,,1672-349X,
1000000000046467,,1672-3511,
1000000000046470,,1672-3562,
1000000000046471,,1672-3627,
1000000000046475,,1672-3686,
1000000000046478,,1672-3724,
1000000000046479,,1672-3732,
1000000000046481,,1672-3759,
